code_bss,date_mesure,niveau_nappe_eau,profondeur_nappe,nom_piezo,station_name,RR,TX,TN,TM,type_averse,niveau_categorise
09908X0345/AUBE,2011-08-01,27.16,9.15,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.6,17.0,22.1,légère/nulle,bas
09908X0345/AUBE,2011-08-02,27.14,9.17,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,25.2,19.5,22.3,légère/nulle,bas
09908X0345/AUBE,2011-08-03,27.13,9.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.3,18.1,23.8,légère/nulle,bas
09908X0345/AUBE,2011-08-04,27.13,9.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,34.6,21.3,27.5,légère/nulle,bas
09908X0345/AUBE,2011-08-05,27.11,9.2,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.9,22.2,25.2,légère/nulle,bas
09908X0345/AUBE,2011-08-06,27.12,9.19,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.6,26.0,19.9,23.1,légère,bas
09908X0345/AUBE,2011-08-22,26.97,9.34,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.1,18.9,25.4,légère/nulle,bas
09908X0345/AUBE,2011-08-23,26.96,9.35,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.0,20.1,24.9,légère/nulle,bas
09908X0345/AUBE,2011-08-24,26.96,9.35,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.5,21.0,25.1,légère/nulle,bas
09908X0345/AUBE,2011-08-25,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.5,23.1,25.7,légère/nulle,bas
09908X0345/AUBE,2011-08-26,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.8,28.9,16.5,22.6,légère,bas
09908X0345/AUBE,2011-08-27,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.9,12.8,20.4,légère/nulle,bas
09908X0345/AUBE,2011-08-28,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.1,14.4,20.2,légère/nulle,bas
09908X0345/AUBE,2011-08-29,26.94,9.37,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.3,14.7,21.7,légère/nulle,bas
09908X0345/AUBE,2011-08-30,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.0,17.1,22.3,légère/nulle,bas
09908X0345/AUBE,2011-08-31,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.2,16.6,22.0,légère/nulle,bas
09908X0345/AUBE,2011-09-01,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.6,20.6,23.3,légère/nulle,bas
09908X0345/AUBE,2011-09-02,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.9,20.5,25.4,légère/nulle,bas
09908X0345/AUBE,2011-09-03,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,9.4,26.6,22.9,24.0,légère,bas
09908X0345/AUBE,2011-09-04,27.01,9.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,11.1,24.8,19.6,21.9,modérée,bas
09908X0345/AUBE,2011-09-05,27.04,9.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.5,19.6,23.0,légère/nulle,bas
09908X0345/AUBE,2011-09-06,27.04,9.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.7,14.4,21.8,légère/nulle,bas
09908X0345/AUBE,2011-09-07,27.02,9.29,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.3,18.1,24.0,légère/nulle,bas
09908X0345/AUBE,2011-09-08,27.0,9.31,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,32.5,19.5,25.5,légère/nulle,bas
09908X0345/AUBE,2011-09-09,26.98,9.33,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.1,17.7,23.6,légère/nulle,bas
09908X0345/AUBE,2011-09-10,26.96,9.35,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.0,20.8,22.8,légère/nulle,bas
09908X0345/AUBE,2011-09-11,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,25.2,19.3,22.4,légère/nulle,bas
09908X0345/AUBE,2011-09-12,26.94,9.37,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.4,19.1,24.3,légère/nulle,bas
09908X0345/AUBE,2011-09-13,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,32.3,18.4,24.9,légère/nulle,bas
09908X0345/AUBE,2011-09-14,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.0,20.1,24.5,légère/nulle,bas
09908X0345/AUBE,2011-09-15,26.91,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.7,16.4,21.1,légère/nulle,bas
09908X0345/AUBE,2011-09-16,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.3,17.0,22.0,légère/nulle,bas
09908X0345/AUBE,2011-09-17,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.4,26.1,18.6,22.4,légère,bas
09908X0345/AUBE,2011-09-18,26.92,9.39,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.6,19.4,16.5,18.0,légère,bas
09908X0345/AUBE,2011-09-19,26.91,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.4,13.8,18.4,légère/nulle,bas
09908X0345/AUBE,2011-09-20,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.6,13.1,19.7,légère/nulle,bas
09908X0345/AUBE,2011-09-21,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.9,12.2,18.6,légère/nulle,bas
09908X0345/AUBE,2011-09-22,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.6,13.3,20.6,légère/nulle,bas
09908X0345/AUBE,2011-09-23,26.88,9.43,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.9,14.1,19.8,légère/nulle,bas
09908X0345/AUBE,2011-09-24,27.23,9.08,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.2,13.4,18.7,légère/nulle,bas
09908X0345/AUBE,2011-09-25,27.22,9.09,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,25.9,18.3,20.7,légère/nulle,bas
09908X0345/AUBE,2011-09-26,27.21,9.1,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.4,14.7,20.7,légère/nulle,bas
09908X0345/AUBE,2011-09-27,26.87,9.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.9,15.0,21.2,légère/nulle,bas
09908X0345/AUBE,2011-09-28,26.87,9.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.2,15.0,20.7,légère/nulle,bas
09908X0345/AUBE,2011-09-29,26.86,9.45,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.2,13.7,20.2,légère/nulle,bas
09908X0345/AUBE,2011-09-30,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.4,13.5,19.9,légère/nulle,bas
09908X0345/AUBE,2011-10-01,26.84,9.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.0,13.4,20.0,légère/nulle,bas
09908X0345/AUBE,2011-10-02,26.84,9.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.6,13.1,20.0,légère/nulle,bas
09908X0345/AUBE,2011-10-03,26.83,9.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.5,14.0,21.0,légère/nulle,bas
09908X0345/AUBE,2011-10-04,26.83,9.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.3,14.5,22.1,légère/nulle,bas
09908X0345/AUBE,2011-10-05,26.82,9.49,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.9,15.4,21.3,légère/nulle,bas
09908X0345/AUBE,2011-10-06,26.82,9.49,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.8,13.3,20.9,légère/nulle,bas
09908X0345/AUBE,2011-10-07,26.82,9.49,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.2,15.9,17.9,légère/nulle,bas
09908X0345/AUBE,2011-10-08,26.81,9.5,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.2,11.9,16.8,légère/nulle,bas
09908X0345/AUBE,2011-10-09,26.8,9.51,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.1,15.2,18.5,légère/nulle,bas
09908X0345/AUBE,2011-10-10,26.79,9.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.1,14.6,22.4,légère/nulle,bas
09908X0345/AUBE,2011-10-11,26.79,9.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.1,13.9,21.6,légère/nulle,bas
09908X0345/AUBE,2011-10-12,26.78,9.53,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.6,13.2,20.8,légère/nulle,bas
09908X0345/AUBE,2011-10-13,26.77,9.54,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.0,14.2,19.3,légère/nulle,bas
09908X0345/AUBE,2011-10-14,26.77,9.54,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.6,13.9,17.8,légère/nulle,bas
09908X0345/AUBE,2011-10-15,26.76,9.55,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.6,10.7,15.6,légère/nulle,bas
09908X0345/AUBE,2011-10-16,26.75,9.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.7,8.4,14.3,légère/nulle,bas
09908X0345/AUBE,2011-10-17,26.75,9.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,19.7,9.1,14.6,légère,bas
09908X0345/AUBE,2011-10-18,26.75,9.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.0,11.9,16.3,légère/nulle,bas
09908X0345/AUBE,2011-10-19,26.75,9.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.6,19.6,14.1,15.5,légère,bas
09908X0345/AUBE,2011-10-20,26.74,9.57,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.8,9.6,13.2,légère/nulle,bas
09908X0345/AUBE,2011-10-21,26.73,9.58,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.1,4.2,11.6,légère/nulle,bas
09908X0345/AUBE,2011-10-22,26.74,9.57,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.2,8.8,13.4,légère/nulle,bas
09908X0345/AUBE,2011-10-23,26.74,9.57,Aube Rouge - 810,MONTPELLIER-AEROPORT,8.9,16.3,11.3,13.7,légère,bas
09908X0345/AUBE,2011-10-24,26.8,9.51,Aube Rouge - 810,MONTPELLIER-AEROPORT,23.0,17.3,10.9,15.0,modérée,bas
09908X0345/AUBE,2011-10-25,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.3,14.3,16.1,légère/nulle,bas
09908X0345/AUBE,2011-10-26,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.3,6.7,13.9,légère/nulle,bas
09908X0345/AUBE,2011-10-27,26.9,9.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,27.6,19.5,12.2,16.8,modérée,bas
09908X0345/AUBE,2011-10-28,27.06,9.25,Aube Rouge - 810,MONTPELLIER-AEROPORT,7.8,16.6,13.6,15.1,légère,bas
09908X0345/AUBE,2011-10-29,27.09,9.22,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.9,14.4,16.3,légère/nulle,bas
09908X0345/AUBE,2011-10-30,27.07,9.24,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.2,11.9,16.6,légère/nulle,bas
09908X0345/AUBE,2011-10-31,27.07,9.24,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.8,17.8,12.0,15.5,légère,bas
09908X0345/AUBE,2011-11-01,27.21,9.1,Aube Rouge - 810,MONTPELLIER-AEROPORT,75.3,18.0,14.2,15.4,très forte,bas
09908X0345/AUBE,2011-11-02,27.49,8.82,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,20.5,14.7,18.1,légère,moyen
09908X0345/AUBE,2011-11-03,27.54,8.77,Aube Rouge - 810,MONTPELLIER-AEROPORT,17.0,19.2,17.8,18.4,modérée,moyen
09908X0345/AUBE,2011-11-04,27.78,8.53,Aube Rouge - 810,MONTPELLIER-AEROPORT,51.5,19.7,15.8,18.2,très forte,moyen
09908X0345/AUBE,2011-11-05,28.22,8.09,Aube Rouge - 810,MONTPELLIER-AEROPORT,72.8,17.5,14.0,15.7,très forte,moyen
09908X0345/AUBE,2011-11-06,28.57,7.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.4,13.5,14.8,légère/nulle,haut
09908X0345/AUBE,2011-11-07,28.67,7.64,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.8,18.7,11.8,14.9,légère,haut
09908X0345/AUBE,2011-11-08,28.73,7.58,Aube Rouge - 810,MONTPELLIER-AEROPORT,10.5,16.9,12.3,13.5,modérée,haut
09908X0345/AUBE,2011-11-09,28.77,7.54,Aube Rouge - 810,MONTPELLIER-AEROPORT,4.7,17.1,9.7,14.3,légère,haut
09908X0345/AUBE,2011-11-10,28.81,7.5,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.9,14.2,15.5,légère/nulle,haut
09908X0345/AUBE,2011-11-11,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.5,13.0,15.5,légère/nulle,haut
09908X0345/AUBE,2011-11-12,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.0,14.6,15.7,légère/nulle,haut
09908X0345/AUBE,2011-11-13,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.2,12.0,13.9,légère/nulle,haut
09908X0345/AUBE,2011-11-14,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.3,8.3,12.8,légère/nulle,haut
09908X0345/AUBE,2011-11-15,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.2,9.9,12.1,légère/nulle,haut
09908X0345/AUBE,2011-11-16,28.83,7.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.0,8.0,11.3,légère/nulle,haut
09908X0345/AUBE,2011-11-17,28.68,7.63,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.7,8.3,11.4,légère/nulle,haut
09908X0345/AUBE,2011-11-18,28.67,7.64,Aube Rouge - 810,MONTPELLIER-AEROPORT,25.8,16.2,9.8,12.5,modérée,haut
09908X0345/AUBE,2011-11-19,28.84,7.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,7.5,16.1,11.1,13.9,légère,haut
09908X0345/AUBE,2011-11-20,28.99,7.32,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.8,12.8,13.7,légère/nulle,haut
09908X0345/AUBE,2011-11-21,29.04,7.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.5,12.9,14.2,légère/nulle,haut
09908X0345/AUBE,2011-11-22,29.04,7.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.1,12.3,13.5,légère/nulle,haut
09908X0345/AUBE,2011-11-23,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,19.5,5.3,11.9,légère,haut
09908X0345/AUBE,2011-11-24,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.9,7.5,10.5,légère/nulle,haut
09908X0345/AUBE,2011-11-25,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,2.7,8.3,légère/nulle,haut
09908X0345/AUBE,2011-11-26,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.7,3.2,9.4,légère/nulle,haut
09908X0345/AUBE,2011-11-27,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,14.5,3.6,8.0,légère,haut
09908X0345/AUBE,2011-11-28,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.8,3.0,8.2,légère/nulle,haut
09908X0345/AUBE,2011-11-29,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,12.9,6.7,10.9,légère,haut
09908X0345/AUBE,2011-11-30,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,18.1,9.1,12.0,légère,haut
09908X0345/AUBE,2011-12-01,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.2,7.4,13.0,légère/nulle,haut
09908X0345/AUBE,2011-12-02,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.1,12.1,14.1,légère/nulle,haut
09908X0345/AUBE,2011-12-03,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,13.8,6.3,10.1,légère,haut
09908X0345/AUBE,2011-12-04,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.5,9.6,12.9,légère/nulle,haut
09908X0345/AUBE,2011-12-05,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.7,11.3,12.5,légère/nulle,haut
09908X0345/AUBE,2011-12-06,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,6.0,10.6,légère/nulle,haut
09908X0345/AUBE,2011-12-07,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.3,10.4,13.0,légère/nulle,haut
09908X0345/AUBE,2011-12-08,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.1,8.9,12.0,légère/nulle,haut
09908X0345/AUBE,2011-12-09,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.0,4.0,8.8,légère/nulle,haut
09908X0345/AUBE,2011-12-10,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,14.1,4.3,8.1,légère,haut
09908X0345/AUBE,2011-12-11,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.2,4.0,8.1,légère/nulle,haut
09908X0345/AUBE,2011-12-12,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.4,6.8,9.6,légère/nulle,haut
09908X0345/AUBE,2011-12-13,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,11.1,2.3,6.6,légère/nulle,haut
09908X0345/AUBE,2011-12-14,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.5,4.4,9.9,légère/nulle,haut
09908X0345/AUBE,2011-12-15,29.01,7.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.9,4.0,9.4,légère/nulle,haut
09908X0345/AUBE,2012-02-27,27.2,9.11,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.9,2.2,9.4,légère/nulle,bas
09908X0345/AUBE,2012-02-28,27.2,9.11,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.7,1.3,8.8,légère/nulle,bas
09908X0345/AUBE,2012-02-29,27.18,9.13,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.3,1.1,8.9,légère/nulle,bas
09908X0345/AUBE,2012-03-01,27.18,9.13,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.6,3.6,9.9,légère/nulle,bas
09908X0345/AUBE,2012-03-02,27.17,9.14,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.3,8.5,10.9,légère/nulle,bas
09908X0345/AUBE,2012-03-03,27.16,9.15,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.5,10.1,12.3,légère/nulle,bas
09908X0345/AUBE,2012-03-04,27.15,9.16,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.6,16.1,5.4,11.6,légère,bas
09908X0345/AUBE,2012-03-05,27.15,9.16,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.6,6.8,9.9,légère/nulle,bas
09908X0345/AUBE,2012-03-06,27.14,9.17,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.4,6.5,9.1,légère/nulle,bas
09908X0345/AUBE,2012-03-07,27.14,9.17,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,1.2,9.3,légère/nulle,bas
09908X0345/AUBE,2012-03-08,27.12,9.19,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.8,8.0,10.9,légère/nulle,bas
09908X0345/AUBE,2012-03-09,27.12,9.19,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.3,7.4,10.7,légère/nulle,bas
09908X0345/AUBE,2012-03-10,27.11,9.2,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.0,2.9,11.2,légère/nulle,bas
09908X0345/AUBE,2012-03-11,27.08,9.23,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.7,5.8,13.5,légère/nulle,bas
09908X0345/AUBE,2012-03-12,27.07,9.24,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.0,6.0,13.4,légère/nulle,bas
09908X0345/AUBE,2012-03-13,27.07,9.24,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.7,5.8,14.5,légère/nulle,bas
09908X0345/AUBE,2012-03-14,27.06,9.25,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,17.1,6.0,11.4,légère,bas
09908X0345/AUBE,2012-03-15,27.05,9.26,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.7,7.0,10.7,légère/nulle,bas
09908X0345/AUBE,2012-03-16,27.05,9.26,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.9,10.3,12.0,légère/nulle,bas
09908X0345/AUBE,2012-03-17,27.05,9.26,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,14.3,10.8,12.5,légère,bas
09908X0345/AUBE,2012-03-18,27.04,9.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.2,12.3,12.4,légère/nulle,bas
09908X0345/AUBE,2012-03-19,27.04,9.27,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,15.4,6.1,10.1,légère,bas
09908X0345/AUBE,2012-03-20,27.03,9.28,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,16.6,2.3,10.6,légère,bas
09908X0345/AUBE,2012-03-21,27.01,9.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.8,16.0,9.1,12.4,légère,bas
09908X0345/AUBE,2012-03-22,26.99,9.32,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,17.5,8.2,12.8,légère,bas
09908X0345/AUBE,2012-03-23,26.98,9.33,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.4,10.6,14.1,légère/nulle,bas
09908X0345/AUBE,2012-03-24,26.96,9.35,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.6,5.3,12.9,légère/nulle,bas
09908X0345/AUBE,2012-03-25,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.2,7.3,14.6,légère/nulle,bas
09908X0345/AUBE,2012-03-26,26.95,9.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.8,9.5,15.4,légère/nulle,bas
09908X0345/AUBE,2012-03-27,26.94,9.37,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.7,8.2,15.4,légère/nulle,bas
09908X0345/AUBE,2012-03-28,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,22.5,7.7,14.5,légère,bas
09908X0345/AUBE,2012-03-29,26.91,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.7,6.4,15.4,légère/nulle,bas
09908X0345/AUBE,2012-03-30,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.9,11.7,20.0,légère/nulle,bas
09908X0345/AUBE,2012-03-31,26.91,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.3,10.9,16.9,légère/nulle,bas
09908X0345/AUBE,2012-04-01,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.6,8.2,15.6,légère/nulle,bas
09908X0345/AUBE,2012-04-02,26.93,9.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.5,7.6,13.8,légère/nulle,bas
09908X0345/AUBE,2012-04-03,26.91,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,12.0,16.9,10.5,13.7,modérée,bas
09908X0345/AUBE,2012-04-04,26.88,9.43,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,17.0,10.0,13.4,légère,bas
09908X0345/AUBE,2012-04-05,26.84,9.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.7,11.3,14.2,légère/nulle,bas
09908X0345/AUBE,2012-04-06,26.86,9.45,Aube Rouge - 810,MONTPELLIER-AEROPORT,2.4,17.4,11.2,14.5,légère,bas
09908X0345/AUBE,2012-04-07,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.5,9.9,14.3,légère/nulle,bas
09908X0345/AUBE,2012-04-08,26.87,9.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.8,11.5,14.4,légère/nulle,bas
09908X0345/AUBE,2012-04-09,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.4,4.4,12.4,légère/nulle,bas
09908X0345/AUBE,2012-04-10,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,6.0,15.4,11.4,12.8,légère,bas
09908X0345/AUBE,2012-04-11,26.83,9.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.6,6.9,12.5,légère/nulle,bas
09908X0345/AUBE,2012-04-12,26.81,9.5,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,16.2,9.6,12.9,légère,bas
09908X0345/AUBE,2012-04-13,26.79,9.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.4,10.2,13.6,légère/nulle,bas
09908X0345/AUBE,2012-04-14,26.79,9.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.5,9.5,13.7,légère/nulle,bas
09908X0345/AUBE,2012-04-15,26.82,9.49,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.8,8.8,12.5,légère/nulle,bas
09908X0345/AUBE,2012-04-16,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,11.2,11.7,légère/nulle,bas
09908X0345/AUBE,2012-04-17,26.84,9.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.4,6.9,13.1,légère/nulle,bas
09908X0345/AUBE,2012-04-18,26.83,9.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.4,18.4,8.6,12.9,légère,bas
09908X0345/AUBE,2012-04-19,26.85,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.0,16.6,8.8,11.8,légère,bas
09908X0345/AUBE,2012-04-20,26.86,9.45,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,18.9,8.6,13.5,légère,bas
09908X0345/AUBE,2012-04-21,26.87,9.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.6,17.3,10.5,13.7,légère,bas
09908X0345/AUBE,2012-04-22,26.87,9.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.0,9.3,13.3,légère/nulle,bas
